date,open,high,low,close,VWAP,volume,Change Percent,Change,Trade Value
2020/7/14,94.2052,96.6041,93.2492,96.4079,95.2183,42748119,1.655,1.5694,16376091200
2020/7/15,98.3274,98.5832,95.8442,97.0709,97.1142,38306874,0.688,0.663031,14977398300
2020/7/16,95.9162,96.7531,95.2631,95.8765,95.8163,27645927,-1.23,-1.1945,10666035800
2020/7/17,96.3383,96.4973,95.1985,95.6828,95.8364,23046755,-0.202,-0.193694,8893701470
2020/7/20,95.7709,97.8407,95.4195,97.6992,96.813,22579507,2.107,2.0164,8799836050
2020/7/21,98.5087,98.5857,96.095,96.3508,97.1348,25912229,-1.38,-1.3484,10136742300
2020/7/22,96.0453,97.3192,95.9559,96.6214,96.5204,22251657,0.281,0.270677,8647785180
2020/7/23,96.3491,96.4277,91.3939,92.2236,93.3503,49251108,-4.552,-4.3979,18505696900
2020/7/24,90.3785,92.3477,88.5483,91.9951,90.987,46359716,-0.248,-0.228461,17052021200
2020/7/27,93.0828,94.2698,92.8543,94.1754,93.7614,30313973,2.37,2.1803,11442519400
2020/7/28,93.7359,93.9168,92.6234,92.6283,93.1439,25906375,-1.643,-1.5471,9798649030
2020/7/29,93.1225,94.5926,93.0853,94.4039,93.9519,22582314,1.917,1.7755,8542256440
2020/7/30,93.5571,95.653,93.1399,95.5462,95.8515,39532505,1.21,1.1423,15251149800
2020/7/31,102.1951,105.7027,100.1502,105.5488,102.7875,93573867,10.469,10.0026,39034638500
2020/8/3,107.4758,110.8892,107.1704,108.2084,108.9122,77037847,2.52,2.6596,33758508600
2020/8/4,108.4021,110.0485,107.662,108.931,108.9139,43198092,0.668,0.722631,19025722300
2020/8/5,108.6454,109.6536,108.1686,109.3258,108.9328,30497988,0.362,0.39484,13373888200
2020/8/6,109.666,113.6467,109.0626,113.1401,111.7341,50607225,3.489,3.8143,22769236500
2020/8/7,112.6501,113.1178,109.7518,110.5678,111.3985,49511403,-2.274,-2.5723,22160382000
2020/8/10,112.048,113.2173,109.4608,112.1749,111.7415,53100856,1.453,1.6071,23838602700
2020/8/11,111.4199,111.9311,108.5718,108.8388,110.331,46975594,-2.974,-3.3361,20839969800
2020/8/12,109.9558,112.7197,109.7568,112.456,111.6985,41486205,3.323,3.6172,18617451800
2020/8/13,113.8691,115.4737,113.369,114.4462,114.4032,52520516,1.77,1.9902,24136808300
2020/8/14,114.2659,114.4363,112.4909,114.3442,113.5909,41391302,-0.089,-0.101998,18891935400
2020/8/17,115.4936,115.5184,113.4039,114.0457,114.2647,29890361,-0.261,-0.298529,13724672800
2020/8/18,113.7919,115.4314,113.4486,114.996,114.6674,26408385,0.833,0.950318,12172580000
2020/8/19,115.4147,116.5882,115.0433,115.1403,115.8335,36384502,0.125,0.14429,16936760800
2020/8/20,115.1826,117.8116,115.1661,117.6952,116.8211,31726797,2.219,2.5549,14895182800
2020/8/21,118.6779,124.2559,118.6654,123.7603,122.0578,84513660,5.153,6.0651,41417238500
2020/8/24,128.0666,128.1537,123.3287,125.2405,125.6408,86484442,1.196,1.4802,43658712300
2020/8/25,124.0862,124.5657,122.4493,124.2131,123.5447,52873947,-0.82,-1.0274,26236867100
2020/8/26,125.5606,126.37,124.4693,125.9023,125.4488,40755567,1.36,1.6892,20540779500
2020/8/27,126.5192,126.8601,123.2255,124.3972,125.0307,38888096,-1.195,-1.5051,19536207500
2020/8/28,125.3948,125.8227,123.9668,124.1957,124.675,46907479,-0.162,-0.201508,23500928300
2020/8/31,126.9546,130.3578,125.3824,128.4074,128.2572,225702688,3.391,4.2118,29042249400
2020/9/1,132.1092,134.1392,129.8901,133.5223,132.1628,152470142,3.983,5.1148,20286629600
2020/9/2,136.9155,137.3036,126.3774,130.7559,130.7843,200118991,-2.072,-2.7664,26317332500
2020/9/3,126.2879,128.2084,119.9093,120.2874,122.7396,257599640,-8.006,-10.4684,31756888700
2020/9/4,119.4814,123.0936,110.3464,120.3671,117.2095,332607163,0.066,0.079607,39133800200
2020/9/8,113.3914,118.4067,112.1276,112.267,114.7347,231366563,-6.729,-8.1001,26666271500
2020/9/9,116.6852,118.556,114.695,116.7449,116.7909,176940455,3.989,4.4779,20772336800
2020/9/10,119.77,119.9093,111.9485,112.9337,115.3568,182274391,-3.265,-3.8112,21120681000
2020/9/11,114.0084,114.6651,109.4608,111.451,111.3797,180860325,-1.313,-1.4827,20238677100
2020/9/14,114.1576,115.3617,112.2471,114.7895,113.9688,140150087,2.996,3.3386,16053169400
2020/9/15,117.7499,118.2465,113.0531,114.9736,115.7708,184642039,0.16,0.184092,21502089400
2020/9/16,114.6651,115.4314,111.4908,111.5803,112.9655,155026675,-2.951,-3.3933,17622020500
2020/9/17,109.1822,111.65,108.1771,109.7991,109.5335,178010968,-1.596,-1.7812,19540902100
2020/9/18,109.8588,110.3365,105.5699,106.3163,107.1791,287104882,-3.172,-3.4828,30927992000
2020/9/21,104.0275,109.6499,102.5946,109.5404,106.4029,195713815,3.033,3.2241,20935617800
2020/9/22,112.1276,112.3068,108.6249,111.2619,110.3273,183055373,1.572,1.7215,20292596400
2020/9/23,111.0728,111.5604,106.2466,106.5949,108.5024,150718671,-4.195,-4.667,16431156300
2020/9/24,104.6545,109.7096,104.4853,107.6895,108.0074,167743349,1.027,1.0946,18206932000
2020/9/25,107.8985,111.8888,107.1422,111.7296,110.0662,149981441,3.752,4.0401,16598121600
2020/9/28,114.4462,114.7547,112.2272,114.3965,113.4137,137672403,2.387,2.6669,15686098400
2020/9/29,113.9885,114.7448,113.0133,113.5307,113.6371,100060526,-0.757,-0.865735,11425535300
2020/9/30,113.2322,116.6852,113.063,115.2423,115.3613,142675184,1.508,1.7116,16529971500
2020/10/1,117.0633,117.1429,115.2622,116.2175,115.981,116120440,0.846,0.975196,13530850900
2020/10/2,112.3366,114.8045,111.6699,112.466,113.2737,144711986,-3.228,-3.7515,16463727800
2020/10/5,113.3516,116.0782,112.9934,115.9289,114.8804,106243839,3.079,3.4629,12262298400
2020/10/6,115.1328,115.5508,111.6998,112.6053,113.8047,161498212,-2.867,-3.3236,18458883500
2020/10/7,114.0581,114.9836,113.5705,114.5159,114.3569,96848985,1.697,1.9106,11127265800
2020/10/8,115.6801,115.8294,114.0284,114.4064,114.6741,83477153,-0.096,-0.10946,9619945490
2020/10/9,114.7149,116.4265,114.3567,116.3966,115.6642,100506865,1.74,1.9902,11677209600
2020/10/12,119.4715,124.5664,118.6998,123.7902,122.378,240226769,6.352,7.3936,29516044800
2020/10/13,124.6559,124.7753,119.0635,120.5064,121.6385,262330451,-2.653,-3.2838,32077385600
2020/10/14,120.4069,122.4269,119.0336,120.5959,120.6403,151062308,0.074,0.089559,18306874300
2020/10/15,118.138,120.6059,117.5708,120.1183,119.4968,112559219,-0.396,-0.477648,13514831700
2020/10/16,120.6855,120.9522,118.2276,118.4366,119.4969,115393808,-1.4,-1.6817,13853146100
2020/10/19,119.372,119.8287,115.093,115.4115,117.4374,120639337,-2.554,-3.0251,14243069200
2020/10/20,115.6304,118.3968,115.0632,116.934,116.8237,124423728,1.319,1.5225,14617136100
2020/10/21,116.0981,118.1231,115.8792,116.2971,116.8978,89945980,-0.545,-0.636863,10566511100
2020/10/22,116.8743,117.4614,114.0283,115.1826,115.3751,101987954,-0.958,-1.1145,11821250100
2020/10/23,115.8195,115.9787,113.7198,114.4761,114.3993,82572645,-0.613,-0.706519,9522117460
2020/10/26,113.4511,115.9787,112.3267,114.486,114.0367,111850657,0.009,0.009951,12819448800
2020/10/27,114.9239,116.7051,113.9784,116.0284,115.7349,92276772,1.347,1.5424,10734262300
2020/10/28,114.486,114.8642,110.5554,110.6549,111.9677,143937823,-4.631,-5.3735,16206429700
2020/10/29,111.8192,116.3568,111.65,114.7547,113.9398,146129173,3.705,4.0998,16713939600
2020/10/30,110.5156,111.441,107.192,108.3264,108.4729,190573476,-5.602,-6.4283,20753327600
2020/11/2,108.5751,110.1374,106.7939,108.2368,108.0465,122866899,-0.083,-0.089558,13333842300
2020/11/3,109.1224,110.9435,108.197,109.8986,109.9043,107624448,1.535,1.6618,11882397500
2020/11/4,113.5805,115.0234,111.7993,114.3865,114.0123,138235482,4.084,4.4879,15835067200
2020/11/5,117.3718,119.0336,116.2957,118.4465,117.8676,126387074,3.549,4.06,14970383900
2020/11/6,117.9431,118.8203,115.7601,118.3119,117.7271,114457922,-0.114,-0.134599,13507885500
2020/11/9,120.1162,121.6014,115.6803,115.9495,119.0228,154515315,-1.997,-2.3624,18456232000
2020/11/10,115.1819,117.2154,113.7664,115.6006,115.9091,138023390,-0.301,-0.348886,15791970000
2020/11/11,116.8167,119.2489,116.0691,119.1094,118.2377,112294954,3.035,3.5088,13314167500
2020/11/12,119.239,120.1461,118.1923,118.8303,119.0842,103350674,-0.234,-0.279108,12356616500
2020/11/13,119.0595,119.2905,117.4945,118.8801,118.4158,81688586,0.042,0.049841,9824155020
2020/11/16,118.5412,120.6046,117.7696,119.9168,119.7087,91183018,0.872,1.0367,10948818200
2020/11/17,119.1692,120.2897,118.5811,119.0097,119.4799,74270973,-0.756,-0.907101,8912722150
2020/11/18,118.2322,119.4383,117.6241,117.654,118.5211,76322111,-1.139,-1.3557,9049945730
2020/11/19,117.2154,118.6807,116.4379,118.2621,117.6491,74112972,0.517,0.608057,8754829960
2020/11/20,118.2621,118.3917,116.9164,116.9662,117.5858,73604287,-1.096,-1.2959,8873814520
2020/11/23,116.8067,117.2455,113.3877,113.4873,114.5518,127959318,-2.974,-3.4789,14696642300
2020/11/24,113.5471,115.481,112.2313,114.8031,114.1549,113874218,1.159,1.3158,13033740300
2020/11/25,115.1819,116.3781,114.8031,115.6604,115.7171,76499234,0.747,0.857261,8887137420
2020/11/27,116.1987,117.1157,115.8498,116.2186,116.4648,46691331,0.483,0.558216,5455174860
2020/11/30,116.5974,120.5847,116.4379,118.6708,118.7179,169410176,2.11,2.4522,20169023300
2020/12/1,120.6245,123.076,119.6277,122.3291,122.0233,128166803,3.083,3.6583,15693677800
2020/12/2,121.6313,122.977,120.5049,122.6879,122.162,89004195,0.293,0.358854,10909304000
2020/12/3,123.1265,123.3857,121.8207,122.5484,122.5583,78967630,-0.114,-0.139554,9708893610
2020/12/4,122.2095,122.4694,121.1329,121.8606,121.6669,78260421,-0.561,-0.687803,9554216030
2020/12/7,121.9204,124.1732,121.8606,123.3558,123.439,86711990,1.227,1.4952,10736789100
2020/12/8,123.9738,124.5819,122.6979,123.9838,123.7758,82225512,0.509,0.627993,10210143500
2020/12/9,124.1333,125.5488,120.6146,121.3921,122.8419,115089193,-2.09,-2.5917,14176664800
2020/12/10,120.1162,123.4754,119.7673,122.8474,122.5208,81312170,1.199,1.4553,10013588800
2020/12/11,122.04,122.369,120.166,122.0201,121.3299,86939786,-0.673,-0.827357,10581356600
2020/12/14,122.2095,122.9571,121.1528,121.3921,122.0156,79075988,-0.515,-0.627993,9777516580
2020/12/15,123.9439,127.4926,123.7346,127.4726,126.0921,157572262,5.009,6.0806,19933950600
2020/12/16,127.0041,127.9611,126.1568,127.4029,127.1187,98208591,-0.055,-0.069777,12540672100
2020/12/17,128.4894,129.1672,127.6371,128.29,128.2428,94359811,0.696,0.887165,12139030100
2020/12/18,128.5492,128.6888,125.7182,126.2515,126.6481,192541496,-1.589,-2.0385,24460518100
2020/12/21,124.6218,127.9013,123.0558,127.8215,125.9416,121251553,1.244,1.57,15315955400
2020/12/22,131.1908,133.9769,129.237,131.4599,131.7521,169351825,2.846,3.6384,22431769200
2020/12/23,131.739,132.0081,130.3634,130.5428,131.1538,88223692,-0.698,-0.917069,11610783300
2020/12/24,130.9017,133.0349,130.6824,131.5496,131.9175,54930064,0.771,1.0068,7267879260
2020/12/28,133.5632,136.9025,133.0847,136.2546,135.3682,124486237,3.577,4.705,16895090600
2020/12/29,137.6102,138.3469,133.913,134.4404,135.8778,121047324,-1.331,-1.8142,16500839600
2020/12/30,135.1481,135.5568,132.9751,133.294,133.8641,96452124,-0.853,-1.1463,12827336500
2020/12/31,133.6529,134.3108,131.3004,132.2673,132.4321,99116586,-0.77,-1.0267,13163755600
2021/1/4,133.0947,133.186,126.3562,128.9978,129.2402,143301887,-2.472,-3.2696,18568621400
2021/1/5,128.4794,131.3203,128.0209,130.5927,130.3132,97664898,1.236,1.5949,12768730900
2021/1/6,127.3132,130.6324,125.9794,126.1967,127.8499,155087970,-3.366,-4.396,19884453100
2021/1/7,127.9511,131.2107,127.4527,130.503,129.7375,109578157,3.412,4.3062,14254161300
2021/1/8,132.0081,132.2075,129.8152,131.6294,131.1042,105158245,0.863,1.1264,13825563300
2021/1/11,128.7785,129.7553,128.0907,128.5691,128.871,100620880,-2.325,-3.0602,13008209100
2021/1/12,128.0907,129.2769,126.4559,128.3897,128.0477,91951145,-0.14,-0.179427,11812004100
2021/1/13,128.3498,131.0313,128.0807,130.4731,130.1453,88636831,1.623,2.0833,11570100000
2021/1/14,130.3833,130.5827,128.3498,128.4994,129.3256,90221755,-1.513,-1.9737,11688792100
2021/1/15,128.3698,129.8094,126.5954,126.735,127.8325,111598531,-1.373,-1.7644,14277585600
2021/1/19,127.373,128.3,126.5336,127.4228,127.2783,90757329,0.543,0.687803,11590103400
2021/1/20,128.2502,132.068,128.1405,131.6094,131.0414,104319489,3.286,4.1866,13708856400
2021/1/21,133.3738,139.2251,133.1645,136.434,135.4031,120529544,3.666,4.8246,16360742400
2021/1/22,135.8459,139.4045,134.5899,138.627,137.3828,114459360,1.607,2.193,15777697500
2021/1/25,142.6143,144.6278,136.1051,142.4647,142.0587,157611713,2.768,3.8377,22462171200
2021/1/26,143.1426,143.8403,140.9197,142.704,142.3549,98390555,0.168,0.239236,14046901800
2021/1/27,142.9731,143.8403,139.9627,141.6075,141.8201,140843759,-0.768,-1.0965,20304867400
2021/1/28,139.0756,141.5377,136.2645,136.6533,138.6768,142621128,-3.499,-4.9542,19853220200
2021/1/29,135.3973,136.3044,129.7952,131.5396,132.1754,177523812,-3.742,-5.1137,23538442900
2021/2/1,133.3239,134.9488,130.5129,133.7127,133.3356,106239823,1.652,2.1731,14277867400
2021/2/2,135.2976,135.8758,134.1812,134.56,134.7748,83305367,0.634,0.847293,11265424000
2021/2/3,135.3275,135.3375,133.1844,133.5133,134.2063,89880937,-0.778,-1.0467,12091252900
2021/2/4,135.8658,136.9623,134.1613,136.9523,135.7157,84183061,2.576,3.439,11461876500
2021/2/5,137.1171,137.1869,135.6296,136.5281,136.3775,75693830,-0.31,-0.424293,10436643200
2021/2/8,135.7993,136.7277,134.6912,136.6778,135.9548,71297214,0.11,0.149746,9709712230
2021/2/9,136.3883,137.6432,135.6196,135.7793,136.4945,76774213,-0.657,-0.898474,10498354600
2021/2/10,136.2485,136.7577,134.1721,135.1604,135.2504,73046563,-0.456,-0.618948,9894104550
2021/2/11,135.6695,136.1587,133.5431,134.9008,134.6547,64280029,-0.192,-0.259559,8686511900
2021/2/12,134.1221,135.3001,133.4654,135.1404,134.2855,60145130,0.178,0.239592,8088810950
2021/2/16,135.2602,135.7793,132.5648,132.9641,133.6043,80576316,-1.61,-2.1763,10782810800
2021/2/17,131.0274,131.9958,129.2504,130.6181,130.3362,98085249,-1.764,-2.346,12802443400
2021/2/18,128.9809,129.7745,127.1939,129.49,128.6384,96856748,-0.864,-1.1281,12469992700
2021/2/19,130.0191,130.4883,128.5816,129.6497,129.5393,87668834,0.123,0.159728,11428090100
2021/2/22,127.7929,129.5,125.387,125.7863,126.8048,103916419,-2.98,-3.8634,13191593300
2021/2/23,123.5501,126.4951,118.1892,125.6465,123.0097,158273022,-0.111,-0.139763,19483682700
2021/2/24,124.7281,125.347,122.0227,125.1374,124.1605,111039904,-0.405,-0.509135,13845904400
2021/2/25,124.4685,126.244,120.3356,120.7848,122.3284,148199540,-3.478,-4.3526,18143653100
2021/2/26,122.3821,124.6383,120.9944,121.0543,122.6674,164560394,0.223,0.269542,20201888500
2021/3/1,123.5401,127.713,122.5817,127.5733,125.8514,116307892,5.385,6.5189,14665376200
2021/3/2,128.1922,128.5017,124.798,124.9078,125.8625,102260945,-2.089,-2.6655,12890174400
2021/3/3,124.5983,125.4968,121.6334,121.853,123.1208,112966340,-2.446,-3.0548,13925093400
2021/3/4,121.5435,123.3904,118.4188,119.9263,120.5045,178154975,-1.581,-1.9267,21482808900
2021/3/5,120.7748,121.7282,117.3706,121.2141,119.5299,153766601,1.074,1.2878,18388785800
2021/3/8,120.7249,120.7948,116.0129,116.1627,117.6422,154376610,-4.167,-5.0514,18189330800
2021/3/9,118.8281,121.853,118.5885,120.8796,120.5049,129525780,4.061,4.717,15618497600
2021/3/10,121.4836,121.9628,119.2474,119.7765,120.0951,111943326,-0.913,-1.1031,13457883700
2021/3/11,122.3322,123.001,121.0543,121.7532,121.8382,103026514,1.65,1.9766,12569685900
2021/3/12,120.1958,120.9645,118.9579,120.8247,120.0298,88105050,-0.763,-0.928423,10593215600
2021/3/15,121.2041,123.7897,120.2158,123.7797,122.7938,92590555,2.446,2.955,11383247100
2021/3/16,125.4868,127.0042,124.5035,125.357,125.6875,115227936,1.274,1.5773,14501661400
2021/3/17,123.8396,125.6464,122.1285,124.5484,123.5347,111932636,-0.645,-0.808626,13845588500
2021/3/18,122.6716,122.9711,120.1159,120.3256,121.3672,121469755,-3.391,-4.2228,14739100500
2021/3/19,119.6967,121.2241,119.472,119.7865,119.9686,185549522,-0.448,-0.539084,22356577200
2021/3/22,120.1259,123.6599,120.056,123.1807,122.6014,111912284,2.834,3.3942,13739083500
2021/3/23,123.1208,124.0293,121.9329,122.3322,122.7631,95467142,-0.689,-0.848559,11751305900
2021/3/24,122.6117,122.6916,119.8614,119.8863,120.9791,88530485,-1.999,-2.4458,10729292100
2021/3/25,119.3373,121.4537,118.7982,120.3855,120.0311,98844681,0.416,0.499152,11879505000
2021/3/26,120.1459,121.274,118.7183,121.0044,120.0211,94071234,0.514,0.618949,11308170700
2021/3/29,121.4437,122.3721,120.5251,121.1841,121.2313,80819203,0.149,0.179695,9815455150
2021/3/30,119.9063,120.1989,118.6584,119.6967,119.4814,85671919,-1.227,-1.4875,10260693300
2021/3/31,121.4437,123.3105,120.9445,121.9428,122.3895,118323826,1.877,2.2462,14500478100
2021/4/1,123.4503,123.9694,122.2823,122.7914,122.9225,75089134,0.696,0.848558,9249368940
2021/4/5,123.6599,125.9461,122.8613,125.6865,125.1204,88651175,2.358,2.8951,11108556300
2021/4/6,126.2855,126.9144,125.4369,125.9959,126.137,80171253,0.246,0.309474,10149796800
2021/4/7,125.6166,127.703,124.9278,127.6831,126.8865,83466716,1.339,1.6871,10606616700
2021/4/8,128.7313,130.1689,128.302,130.1389,129.5157,88844591,1.923,2.4558,11523330900
2021/4/9,129.5799,132.8144,129.2504,132.7694,131.4484,106686703,2.021,2.6305,14045077800
2021/4/12,132.2952,132.6247,130.4085,131.0174,131.2664,91419983,-1.32,-1.752,12022719100
2021/4/13,132.2154,134.4316,131.7062,134.202,133.5271,91266545,2.431,3.1846,12203761800
2021/4/14,134.7111,134.771,131.4317,131.8061,132.6514,87222782,-1.785,-2.3959,10700646700
2021/4/15,133.593,134.771,133.4133,134.2719,134.1601,89347102,1.871,2.4658,12004946100
2021/4/16,134.0722,134.4416,133.054,133.9325,133.7933,84922386,-0.253,-0.339423,11438895500
2021/4/19,133.2836,135.2402,133.1139,134.6113,134.3621,94264215,0.507,0.678846,12684147500
2021/4/20,134.791,135.3001,131.5865,132.8842,133.1889,94812349,-1.283,-1.7271,12645583500
2021/4/21,132.1355,133.5232,131.0774,133.2736,132.6284,68847136,0.293,0.389339,9147935710
2021/4/22,132.8144,133.9225,131.1871,131.7162,132.5282,84566456,-1.169,-1.5574,11224090200
2021/4/23,131.9359,134.8908,131.9359,134.0922,133.9268,78756779,1.804,2.376,10642463700
2021/4/26,134.6013,134.8309,133.3335,134.4915,134.3018,66905069,0.298,0.399322,9000164100
2021/4/27,134.781,135.1803,133.8825,134.1621,134.3368,66015804,-0.245,-0.32944,8893534250
2021/4/28,134.0822,134.791,132.8543,133.3534,134.4092,107760097,-0.603,-0.808627,14498111500
2021/4/29,136.2385,136.8375,132.2254,133.2536,133.8136,151100953,-0.075,-0.09983,20249020200
2021/4/30,131.5565,133.3335,130.8427,131.237,131.991,109839466,-1.513,-2.0166,14510503300
2021/5/3,131.8161,133.8426,131.6064,132.3152,132.5821,75135100,0.822,1.0782,9977687840
2021/5/4,130.9675,131.2669,126.4851,127.6332,127.5845,137564718,-3.539,-4.682,17581367800
2021/5/5,128.9809,130.2288,127.753,127.8827,129.0001,84000900,0.196,0.249576,10851703600
2021/5/6,127.6731,129.5299,126.9144,129.52,128.4059,78128334,1.28,1.6372,10046959500
2021/5/7,130.85,131.2582,129.475,130.21,130.4147,78973273,0.533,0.690039,10412710100
2021/5/10,129.41,129.54,126.81,126.85,127.7986,88071229,-2.58,-3.36,11257978100
2021/5/11,123.5,126.27,122.77,125.91,124.8761,126142826,-0.741,-0.94,15719359400
2021/5/12,123.4,124.64,122.25,122.77,123.0133,112172282,-2.494,-3.14,13793881600
2021/5/13,124.58,126.15,124.26,124.97,125.1936,105861339,1.792,2.2,13244208800
2021/5/14,126.25,127.89,125.85,127.45,126.9619,81917951,1.984,2.48,10398695000
2021/5/17,126.82,126.93,125.17,126.27,125.9279,74244624,-0.926,-1.18,9344348720
2021/5/18,126.56,126.99,124.78,124.85,125.9669,63342929,-1.125,-1.42,7978562030
2021/5/19,123.16,124.915,122.86,124.69,124.0191,92611989,-0.128,-0.16,11483534900
2021/5/20,125.23,127.72,125.1,127.31,126.8376,76857123,2.101,2.62,9748390350
2021/5/21,127.82,128,125.21,125.43,126.1289,79295436,-1.477,-1.88,10000749100
2021/5/24,126.01,127.94,125.94,127.1,127.2619,63092945,1.331,1.67,8028275590
2021/5/25,127.82,128.32,126.32,126.9,126.9547,72009482,-0.157,-0.2,9150685380
2021/5/26,126.955,127.39,126.42,126.85,126.8488,56575920,-0.039,-0.05,7176232360
2021/5/27,126.44,127.64,125.08,125.28,126.1031,94625601,-1.238,-1.57,11932692200
2021/5/28,125.57,125.8,124.55,124.61,125.0388,71311109,-0.535,-0.67,8915159080
